Thermal comfort,Age,Sex,Thermal preference,Thermal sensation,Air temperature (C)
5.0,35.0,1.0,1.0,-0.5,22.1
5.0,55.0,1.0,2.0,-0.5,22.0
5.0,35.0,1.0,1.0,-0.5,23.0
3.0,25.0,0.0,2.0,-1.0,23.8
5.0,25.0,0.0,1.0,-1.0,24.9
5.0,25.0,0.0,1.0,-0.5,24.9
5.0,35.0,0.0,2.0,-1.5,24.8
5.0,35.0,1.0,2.0,-1.0,24.6
3.0,25.0,0.0,1.0,0.5,24.1
5.0,45.0,1.0,1.0,-0.5,24.2
5.0,45.0,1.0,2.0,-0.5,24.9
5.0,35.0,1.0,2.0,-0.5,25.6
5.0,25.0,1.0,2.0,-0.5,26.1
5.0,25.0,1.0,1.0,-0.5,25.6
6.0,35.0,1.0,2.0,-0.5,25.5
5.0,35.0,1.0,1.0,-1.0,25.4
5.0,35.0,1.0,1.0,-0.5,24.9
3.0,35.0,0.0,1.0,-0.5,24.0
5.0,35.0,1.0,1.0,-0.5,24.5
5.0,25.0,1.0,1.0,-0.5,24.8
3.0,25.0,1.0,1.0,-1.5,25.4
5.0,35.0,1.0,1.0,-1.5,25.5
6.0,25.0,1.0,1.0,-1.5,24.8
5.0,35.0,1.0,1.0,-0.5,24.8
5.0,25.0,1.0,2.0,-1.0,25.2
5.0,35.0,1.0,1.0,-1.5,24.8
5.0,35.0,1.0,1.0,0.5,24.2
5.0,35.0,1.0,1.0,-1.0,24.5
6.0,35.0,1.0,1.0,-0.5,24.2
5.0,25.0,1.0,1.0,-1.0,24.0
5.0,25.0,1.0,1.0,-1.0,25.2
4.0,35.0,0.0,1.0,-0.5,24.6
5.0,25.0,0.0,1.0,-1.0,25.0
6.0,25.0,0.0,1.0,-1.5,25.6
4.0,35.0,1.0,1.0,-0.5,25.7
5.0,25.0,0.0,1.0,-1.0,25.8
5.0,35.0,1.0,1.0,0.5,25.0
4.0,35.0,1.0,1.0,1.0,24.4
5.0,25.0,1.0,1.0,-0.5,24.1
6.0,35.0,1.0,1.0,0.0,24.5
4.0,25.0,1.0,1.0,-1.0,23.1
6.0,35.0,1.0,1.0,-2.0,22.6
6.0,25.0,1.0,0.0,-0.5,22.0
6.0,35.0,1.0,1.0,-0.5,22.1
6.0,55.0,1.0,1.0,-0.5,22.2
6.0,45.0,1.0,1.0,-2.0,23.6
6.0,25.0,1.0,1.0,-1.5,23.4
6.0,35.0,1.0,1.0,-2.0,23.4
6.0,35.0,1.0,1.0,-0.5,23.1
6.0,55.0,0.0,1.0,-0.5,22.7
6.0,35.0,1.0,1.0,-3.0,22.9
6.0,45.0,1.0,1.0,0.0,23.7
5.0,45.0,1.0,1.0,-2.0,23.6
6.0,35.0,1.0,1.0,-1.0,23.4
6.0,45.0,0.0,1.0,-1.0,23.8
6.0,35.0,1.0,2.0,-1.0,22.7
6.0,35.0,1.0,1.0,0.0,22.5
6.0,45.0,1.0,1.0,-0.5,23.2
6.0,25.0,1.0,1.0,0.0,23.4
5.0,25.0,1.0,1.0,-1.0,24.5
6.0,25.0,0.0,0.0,-1.0,25.2
6.0,25.0,0.0,1.0,-0.5,25.5
6.0,45.0,1.0,1.0,-1.0,25.9
4.0,45.0,1.0,1.0,0.0,25.8
6.0,25.0,1.0,1.0,0.0,25.5
4.0,35.0,1.0,1.0,-0.5,25.8
6.0,45.0,1.0,1.0,-0.5,25.9
6.0,25.0,0.0,1.0,-0.5,25.7
5.0,18.0,1.0,1.0,0.0,25.1
4.0,45.0,1.0,1.0,-0.5,24.5
6.0,25.0,1.0,2.0,-0.5,24.9
2.0,25.0,1.0,1.0,0.0,25.3
4.0,35.0,1.0,1.0,0.0,24.8
5.0,25.0,1.0,1.0,0.0,24.2
4.0,25.0,0.0,1.0,-1.0,23.7
5.0,25.0,1.0,1.0,-1.0,23.7
6.0,25.0,1.0,1.0,0.0,23.8
6.0,35.0,1.0,2.0,-2.0,23.9
6.0,35.0,1.0,1.0,-1.0,24.1
6.0,25.0,1.0,1.0,-1.5,24.0
5.0,25.0,1.0,1.0,-0.5,24.0
4.0,65.0,0.0,1.0,0.0,23.9
5.0,35.0,1.0,0.0,1.0,24.0
3.0,35.0,1.0,1.0,0.0,23.3
6.0,55.0,1.0,1.0,0.0,23.7
5.0,55.0,1.0,1.0,0.0,22.0
4.0,45.0,1.0,1.0,-1.0,22.5
4.0,55.0,1.0,1.0,0.0,22.1
6.0,55.0,1.0,1.0,0.0,22.6
6.0,25.0,1.0,1.0,0.0,23.2
6.0,25.0,1.0,0.0,0.0,23.2
6.0,55.0,1.0,0.0,-1.0,23.3
5.0,35.0,1.0,1.0,-1.0,23.5
6.0,25.0,1.0,1.0,-1.0,23.8
6.0,55.0,1.0,1.0,0.0,23.7
6.0,45.0,1.0,1.0,0.0,24.7
6.0,55.0,1.0,1.0,0.0,24.7
6.0,35.0,1.0,1.0,-2.0,23.9
6.0,25.0,1.0,1.0,-1.0,23.8
4.0,65.0,1.0,0.0,0.0,23.6
6.0,25.0,1.0,1.0,0.0,23.6
6.0,25.0,1.0,1.0,-1.0,23.9
2.0,65.0,1.0,1.0,0.0,24.1
6.0,45.0,1.0,1.0,-1.0,24.1
4.0,45.0,1.0,1.0,0.0,25.0
5.0,25.0,1.0,1.0,0.0,24.3
4.0,25.0,1.0,0.0,1.0,24.4
6.0,55.0,1.0,1.0,0.0,24.6
6.0,45.0,1.0,1.0,-1.0,24.2
6.0,55.0,1.0,1.0,-1.0,23.9
6.0,45.0,0.0,1.0,0.0,25.6
6.0,55.0,1.0,1.0,-1.0,25.1
6.0,45.0,1.0,1.0,0.0,24.4
4.0,45.0,1.0,1.0,-1.0,24.7
6.0,55.0,1.0,1.0,0.0,24.7
6.0,55.0,0.0,1.0,-1.0,23.9
6.0,55.0,1.0,1.0,-1.0,24.0
6.0,45.0,1.0,2.0,0.0,23.6
6.0,55.0,1.0,1.0,1.0,22.9
6.0,45.0,1.0,1.0,0.0,24.9
6.0,55.0,1.0,1.0,-1.0,25.1
6.0,55.0,1.0,1.0,0.0,26.0
6.0,35.0,0.0,1.0,-1.0,25.3
6.0,65.0,1.0,2.0,-1.0,24.3
5.0,45.0,1.0,1.0,-1.0,25.4
6.0,35.0,1.0,0.0,-1.0,24.4
6.0,45.0,1.0,1.0,0.0,25.0
6.0,45.0,1.0,1.0,0.0,23.8
5.0,65.0,1.0,2.0,0.0,23.6
6.0,55.0,1.0,0.0,0.0,23.9
6.0,55.0,0.0,1.0,-1.0,22.9
6.0,45.0,1.0,1.0,-1.0,22.8
6.0,45.0,1.0,1.0,-1.0,22.7
6.0,35.0,1.0,1.0,0.0,22.8
6.0,25.0,1.0,1.0,-1.0,24.1
6.0,25.0,1.0,1.0,0.0,21.8
3.0,25.0,1.0,2.0,-1.0,23.2
6.0,25.0,0.0,0.0,-1.0,23.1
5.0,25.0,1.0,0.0,0.0,22.8
6.0,45.0,1.0,1.0,0.0,23.7
6.0,25.0,0.0,1.0,-1.0,24.4
5.0,25.0,1.0,1.0,-2.0,24.8
6.0,25.0,0.0,2.0,-1.0,24.7
6.0,55.0,1.0,1.0,0.0,25.5
6.0,55.0,1.0,1.0,0.0,24.7
6.0,55.0,1.0,1.0,0.0,24.0
6.0,55.0,1.0,1.0,0.0,25.9
6.0,25.0,1.0,2.0,-1.0,25.6
5.0,25.0,1.0,1.0,1.0,24.3
5.0,55.0,1.0,1.0,-1.0,23.7
6.0,55.0,1.0,1.0,0.0,24.0
6.0,35.0,1.0,1.0,-1.0,24.3
6.0,45.0,1.0,1.0,1.0,24.5
6.0,45.0,1.0,1.0,0.0,23.8
6.0,55.0,1.0,1.0,-1.0,23.7
6.0,25.0,1.0,1.0,0.0,23.7
6.0,55.0,1.0,0.0,0.0,23.7
6.0,55.0,1.0,1.0,1.0,25.0
6.0,45.0,1.0,1.0,-1.0,23.7
6.0,45.0,1.0,1.0,0.0,23.7
6.0,45.0,1.0,1.0,0.0,23.4
6.0,35.0,1.0,1.0,-1.0,23.2
6.0,55.0,1.0,1.0,0.0,23.3
6.0,45.0,1.0,0.0,0.0,22.9
6.0,45.0,1.0,1.0,0.0,23.2
6.0,25.0,1.0,1.0,-1.0,25.0
6.0,25.0,1.0,2.0,0.0,24.9
6.0,45.0,1.0,1.0,0.0,24.9
5.0,55.0,1.0,2.0,-1.0,24.1
4.0,35.0,1.0,1.0,0.0,21.0
5.0,45.0,1.0,1.0,-1.5,22.3
4.0,35.0,1.0,2.0,-0.5,22.3
6.0,35.0,0.0,1.0,-0.5,23.0
1.0,45.0,1.0,1.0,-1.0,23.8
6.0,55.0,1.0,1.0,-1.0,23.9
6.0,25.0,0.0,2.0,-1.5,23.6
5.0,25.0,0.0,1.0,-2.0,23.6
5.0,25.0,0.0,1.0,-1.0,23.6
4.0,25.0,1.0,1.0,-1.0,23.3
4.0,25.0,1.0,2.0,0.0,24.8
5.0,45.0,1.0,1.0,1.0,24.6
6.0,55.0,1.0,1.0,-1.0,23.9
6.0,45.0,1.0,1.0,0.0,24.5
3.0,45.0,1.0,1.0,0.0,24.2
6.0,25.0,0.0,1.0,0.0,24.3
4.0,35.0,1.0,0.0,-1.0,23.7
5.0,55.0,1.0,1.0,-0.5,24.0
5.0,55.0,1.0,2.0,0.0,25.0
3.0,55.0,1.0,1.0,0.0,24.8
1.0,55.0,1.0,1.0,1.0,24.4
5.0,25.0,1.0,1.0,-1.5,25.0
6.0,45.0,1.0,1.0,-1.0,23.8
6.0,55.0,1.0,1.0,0.0,23.6
6.0,35.0,1.0,2.0,-2.0,22.9
6.0,35.0,0.0,1.0,-1.0,23.1
6.0,35.0,1.0,2.0,0.0,23.5
6.0,45.0,1.0,1.0,-2.0,23.0
6.0,55.0,1.0,1.0,-1.0,23.8
1.0,45.0,1.0,2.0,-2.0,23.3
4.0,25.0,1.0,1.0,-1.0,24.0
6.0,25.0,1.0,1.0,-2.5,24.0
5.0,65.0,1.0,1.0,-1.0,24.0
6.0,55.0,1.0,1.0,-1.0,23.6
6.0,65.0,1.0,1.0,-2.0,23.7
5.0,55.0,1.0,1.0,-1.0,24.7
1.0,55.0,0.0,1.0,1.0,24.0
4.0,45.0,1.0,1.0,-1.0,24.2
5.0,55.0,1.0,0.0,0.0,23.3
6.0,35.0,1.0,1.0,-2.0,23.9
4.0,45.0,1.0,1.0,-1.0,23.1
6.0,55.0,1.0,1.0,-1.0,21.8
6.0,55.0,1.0,1.0,-1.0,22.4
6.0,25.0,1.0,1.0,0.0,22.7
6.0,55.0,1.0,1.0,0.0,23.2
6.0,25.0,0.0,0.0,-1.0,23.8
6.0,45.0,1.0,1.0,-1.0,22.4
6.0,55.0,0.0,1.0,-3.0,23.8
5.0,45.0,1.0,1.0,-1.0,22.5
5.0,25.0,1.0,1.0,-1.0,22.9
6.0,25.0,1.0,1.0,-2.0,22.7
4.0,25.0,1.0,1.0,0.0,23.6
6.0,55.0,0.0,0.0,-1.0,22.8
6.0,55.0,1.0,1.0,1.0,23.5
1.0,55.0,0.0,1.0,-3.0,23.2
3.0,55.0,0.0,0.0,-1.0,23.3
4.0,25.0,0.0,1.0,1.0,23.4
6.0,55.0,1.0,0.0,-2.0,23.6
6.0,45.0,1.0,1.0,-1.0,24.1
6.0,45.0,1.0,1.0,0.0,24.4
6.0,35.0,0.0,0.0,-1.0,24.2
4.0,55.0,1.0,1.0,-2.0,23.8
6.0,55.0,1.0,0.0,-2.0,23.8
4.0,45.0,0.0,0.0,-1.0,23.9
4.0,55.0,1.0,1.0,-1.0,22.6
4.0,55.0,1.0,0.0,-2.0,22.9
4.0,45.0,1.0,1.0,-1.0,22.9
2.0,25.0,0.0,1.0,1.0,23.4
4.0,25.0,0.0,1.0,-1.0,23.5
5.0,25.0,1.0,1.0,0.0,23.6
6.0,25.0,0.0,1.0,-2.0,22.8
6.0,25.0,0.0,0.0,-1.0,22.8
5.0,25.0,1.0,0.0,-1.0,23.0
5.0,35.0,0.0,0.0,-1.0,22.8
6.0,35.0,1.0,0.0,0.0,24.4
2.0,25.0,0.0,1.0,-1.0,25.5
5.0,35.0,1.0,1.0,0.0,25.6
2.0,45.0,1.0,1.0,0.0,23.1
3.0,45.0,1.0,1.0,1.0,23.7
1.0,35.0,0.0,0.0,-2.0,22.5
4.0,45.0,1.0,0.0,0.0,22.3
2.0,35.0,0.0,1.0,-1.0,23.5
6.0,35.0,1.0,2.0,-1.0,23.6
6.0,45.0,1.0,1.0,-1.0,23.7
4.0,25.0,1.0,0.0,-1.0,23.7
4.0,35.0,1.0,0.0,-1.0,23.7
6.0,55.0,1.0,1.0,0.0,23.6
6.0,45.0,1.0,1.0,-1.0,23.5
3.0,45.0,1.0,0.0,1.0,23.3
5.0,35.0,1.0,1.0,-0.5,24.1
4.0,45.0,0.0,0.0,0.0,24.2
3.0,55.0,1.0,1.0,-1.0,24.0
6.0,35.0,1.0,1.0,-1.0,23.6
6.0,45.0,0.0,0.0,0.0,23.6
4.0,45.0,1.0,0.0,-1.0,24.0
6.0,35.0,1.0,1.0,-1.0,24.4
6.0,55.0,1.0,1.0,0.0,24.3
3.0,35.0,1.0,0.0,-1.0,24.4
6.0,45.0,1.0,0.0,-1.0,24.3
5.0,45.0,1.0,1.0,-1.0,24.5
3.0,45.0,1.0,0.0,-1.0,24.4
5.0,25.0,1.0,0.0,-1.0,24.7
5.0,35.0,1.0,0.0,0.0,24.7
6.0,45.0,1.0,1.0,1.0,24.4
4.0,45.0,1.0,0.0,-1.0,24.4
6.0,35.0,1.0,1.0,1.0,24.7
6.0,45.0,1.0,1.0,-1.0,24.7
5.0,55.0,1.0,1.0,0.0,24.8
6.0,45.0,1.0,1.0,-1.0,24.4
4.0,45.0,1.0,0.0,0.0,24.6
4.0,25.0,1.0,0.0,0.0,24.7
6.0,55.0,1.0,0.0,0.0,24.8
6.0,45.0,1.0,0.0,0.0,25.1
4.0,45.0,1.0,0.0,-1.0,24.6
6.0,55.0,1.0,0.0,0.0,24.4
6.0,55.0,0.0,0.0,0.0,24.8
1.0,55.0,1.0,0.0,-1.0,24.8
6.0,45.0,1.0,1.0,0.0,24.7
6.0,35.0,0.0,1.0,0.0,23.8
6.0,55.0,1.0,0.0,-1.0,25.2
4.0,45.0,1.0,1.0,-1.0,25.2
3.0,55.0,1.0,0.0,1.0,24.0
4.0,45.0,1.0,0.0,1.0,24.2
1.0,45.0,1.0,0.0,-1.0,24.2
3.0,35.0,1.0,0.0,0.0,24.4
6.0,35.0,1.0,0.0,0.0,24.2
6.0,35.0,0.0,1.0,-2.0,24.1
6.0,55.0,0.0,1.0,-1.0,24.3
6.0,55.0,0.0,1.0,-1.0,24.3
3.0,45.0,1.0,0.0,0.0,24.1
4.0,35.0,1.0,0.0,1.0,24.5
6.0,55.0,1.0,0.0,0.0,24.5
6.0,25.0,1.0,0.0,0.0,25.8
4.0,35.0,1.0,0.0,1.0,24.7
6.0,25.0,1.0,1.0,1.0,25.0
3.0,55.0,1.0,0.0,0.0,24.7
6.0,45.0,0.0,0.0,1.0,24.7
1.0,45.0,1.0,0.0,-1.0,24.5
6.0,45.0,1.0,0.0,0.0,24.3
6.0,45.0,1.0,0.0,-1.0,24.5
1.0,45.0,1.0,1.0,-1.0,24.5
4.0,55.0,1.0,0.0,1.0,24.3
1.0,55.0,1.0,1.0,0.0,24.0
6.0,35.0,1.0,1.0,0.0,24.2
3.0,45.0,1.0,1.0,1.5,24.6
4.0,55.0,1.0,0.0,0.0,24.4
5.0,55.0,1.0,0.0,1.0,25.1
6.0,25.0,1.0,0.0,0.0,25.2
6.0,45.0,1.0,1.0,-1.0,24.2
6.0,45.0,1.0,1.0,0.0,24.0
2.0,35.0,1.0,1.0,0.0,24.0
3.0,25.0,1.0,1.0,-0.5,24.3
3.0,45.0,1.0,1.0,0.0,24.2
4.0,45.0,1.0,1.0,1.0,24.1
6.0,45.0,1.0,0.0,0.0,24.2
4.0,45.0,1.0,1.0,0.0,24.1
4.0,55.0,0.0,0.0,-1.0,23.8
4.0,35.0,1.0,1.0,0.0,24.1
6.0,55.0,1.0,1.0,0.0,23.9
6.0,55.0,1.0,1.0,0.0,24.0
4.0,45.0,1.0,1.0,0.5,24.0
4.0,45.0,1.0,0.0,-1.0,24.2
6.0,45.0,1.0,0.0,-1.0,24.3
5.0,45.0,1.0,1.0,-1.5,24.2
6.0,45.0,1.0,1.0,0.0,24.2
6.0,55.0,1.0,1.0,-1.0,24.3
4.0,35.0,1.0,1.0,-1.0,24.2
5.0,45.0,1.0,1.0,0.0,24.3
5.0,45.0,1.0,1.0,-1.0,24.5
6.0,45.0,1.0,1.0,1.0,24.3
6.0,45.0,0.0,1.0,0.0,24.1
6.0,45.0,1.0,1.0,0.0,24.2
6.0,55.0,1.0,1.0,0.0,24.3
6.0,45.0,1.0,1.0,0.0,24.2
3.0,45.0,1.0,1.0,0.0,24.6
6.0,35.0,1.0,1.0,-0.5,24.4
4.0,45.0,1.0,1.0,-1.0,25.8
6.0,25.0,0.0,1.0,0.0,25.3
6.0,55.0,0.0,2.0,0.0,25.1
6.0,55.0,0.0,2.0,-1.0,25.0
6.0,55.0,1.0,2.0,0.0,25.1
6.0,45.0,1.0,2.0,1.0,25.0
6.0,55.0,0.0,1.0,0.0,25.0
6.0,45.0,1.0,2.0,0.0,24.8
5.0,55.0,1.0,1.0,1.0,24.6
5.0,35.0,1.0,2.0,-1.0,25.0
6.0,35.0,1.0,2.0,-1.0,25.1
6.0,35.0,0.0,2.0,0.0,25.3
6.0,35.0,1.0,2.0,0.0,24.9
6.0,45.0,1.0,2.0,-1.0,25.1
5.0,35.0,0.0,1.0,-1.0,25.0
5.0,45.0,1.0,2.0,0.0,25.2
6.0,45.0,1.0,2.0,0.0,25.5
4.0,55.0,1.0,2.0,0.0,24.9
2.0,55.0,0.0,2.0,-1.0,24.2
1.0,35.0,0.0,2.0,-2.0,24.1
6.0,45.0,1.0,2.0,-1.0,24.3
6.0,25.0,1.0,2.0,-1.0,24.3
6.0,35.0,1.0,2.0,0.0,24.3
6.0,35.0,1.0,2.0,0.0,24.2
6.0,45.0,1.0,2.0,0.0,25.4
5.0,45.0,1.0,1.0,0.0,24.8
6.0,45.0,0.0,2.0,-1.0,24.7
6.0,55.0,0.0,1.0,0.0,24.7
6.0,45.0,1.0,1.0,0.0,24.7
5.0,25.0,1.0,2.0,0.0,25.0
3.0,45.0,1.0,2.0,1.0,25.0
2.0,35.0,0.0,1.0,0.0,24.8
6.0,45.0,1.0,1.0,0.0,24.7
5.0,45.0,0.0,1.0,1.0,24.9
5.0,45.0,1.0,2.0,0.0,30.0
6.0,25.0,0.0,2.0,0.0,30.0
6.0,35.0,1.0,1.0,0.0,23.4
6.0,25.0,1.0,2.0,0.0,23.4
6.0,55.0,1.0,1.0,0.0,23.4
6.0,55.0,1.0,1.0,0.0,23.4
4.0,45.0,1.0,2.0,0.0,23.3
6.0,35.0,0.0,2.0,-1.0,23.6
6.0,35.0,1.0,1.0,0.0,23.6
6.0,45.0,1.0,2.0,-1.0,23.5
6.0,45.0,1.0,1.0,2.0,23.7
6.0,55.0,1.0,2.0,0.0,23.5
6.0,35.0,1.0,2.0,0.0,23.7
6.0,25.0,0.0,2.0,0.0,23.8
6.0,45.0,1.0,1.0,0.0,23.8
6.0,55.0,1.0,2.0,-1.0,23.8
1.0,45.0,1.0,1.0,0.0,23.9
6.0,45.0,1.0,1.0,-0.5,23.6
4.0,45.0,1.0,2.0,0.0,23.5
6.0,55.0,0.0,1.0,0.0,23.6
6.0,25.0,1.0,1.0,0.0,23.7
6.0,45.0,1.0,1.0,-1.5,23.8
6.0,45.0,1.0,1.0,-1.0,24.0
6.0,55.0,0.0,1.0,-1.0,24.8
4.0,45.0,1.0,1.0,-1.0,24.5
5.0,35.0,1.0,1.0,0.0,24.3
6.0,45.0,1.0,1.0,0.0,24.4
5.0,45.0,1.0,1.0,0.0,24.5
4.0,35.0,1.0,1.0,1.0,25.2
4.0,55.0,1.0,1.0,-0.2,26.2
6.0,25.0,1.0,1.0,0.0,25.9
6.0,35.0,1.0,1.0,0.0,25.9
5.0,45.0,1.0,0.0,0.0,25.3
6.0,45.0,0.0,1.0,0.0,25.0
3.0,45.0,1.0,1.0,0.0,24.4
4.0,45.0,1.0,1.0,-1.0,24.8
4.0,45.0,1.0,1.0,-1.0,24.3
6.0,55.0,1.0,2.0,0.0,24.2
6.0,55.0,1.0,1.0,1.0,24.2
1.0,45.0,1.0,1.0,0.0,24.1
2.0,35.0,1.0,0.0,-1.5,24.2
6.0,35.0,1.0,1.0,0.0,24.3
6.0,45.0,1.0,1.0,0.0,24.2
6.0,55.0,1.0,0.0,1.5,24.3
3.0,45.0,1.0,1.0,-2.0,24.3
1.0,45.0,1.0,1.0,1.0,24.4
4.0,45.0,1.0,1.0,-1.0,23.9
5.0,45.0,1.0,2.0,0.0,23.9
3.0,35.0,1.0,1.0,0.0,23.9
1.0,55.0,1.0,1.0,-1.5,23.9
2.0,45.0,1.0,1.0,0.0,24.0
6.0,45.0,1.0,1.0,1.0,24.6
1.0,55.0,1.0,1.0,-1.0,24.4
1.0,55.0,1.0,1.0,0.0,24.1
1.0,45.0,1.0,2.0,1.0,23.8
3.0,45.0,1.0,1.0,0.0,23.9
5.0,45.0,1.0,1.0,0.0,23.8
6.0,55.0,1.0,0.0,0.0,23.7
6.0,35.0,1.0,2.0,0.0,26.5
2.0,45.0,1.0,0.0,-1.0,26.6
4.0,25.0,1.0,1.0,-1.0,26.4
5.0,35.0,1.0,1.0,0.0,27.8
3.0,25.0,1.0,1.0,1.0,25.7
6.0,35.0,1.0,1.0,1.0,26.9
5.0,35.0,1.0,1.0,0.0,28.3
4.0,25.0,1.0,1.0,1.0,28.3
6.0,25.0,1.0,1.0,0.0,28.2
6.0,45.0,1.0,1.0,1.0,27.4
6.0,35.0,1.0,1.0,0.0,24.7
2.0,35.0,1.0,1.0,1.0,26.2
6.0,25.0,1.0,1.0,0.0,25.3
6.0,35.0,0.0,1.0,0.0,26.8
2.0,35.0,1.0,1.0,1.0,26.9
5.0,25.0,1.0,1.0,0.0,25.3
5.0,25.0,1.0,1.0,0.0,26.3
4.0,25.0,1.0,1.0,1.0,27.1
4.0,45.0,1.0,1.0,1.0,27.6
3.0,25.0,0.0,1.0,0.0,26.3
5.0,45.0,1.0,1.0,0.0,26.0
6.0,35.0,1.0,2.0,0.0,26.5
6.0,25.0,0.0,1.0,-1.0,26.0
6.0,25.0,1.0,2.0,0.0,26.7
5.0,25.0,1.0,1.0,0.0,26.4
6.0,35.0,1.0,1.0,1.0,26.8
5.0,25.0,0.0,1.0,0.0,26.9
6.0,35.0,0.0,2.0,1.0,26.6
6.0,25.0,1.0,2.0,1.0,26.3
6.0,35.0,1.0,2.0,1.0,26.1
6.0,25.0,1.0,1.0,0.0,24.2
6.0,35.0,1.0,2.0,-1.0,24.7
6.0,45.0,1.0,1.0,0.0,25.1
6.0,45.0,1.0,1.0,0.0,24.5
6.0,35.0,1.0,2.0,0.0,23.8
5.0,45.0,0.0,1.0,0.0,23.5
6.0,55.0,0.0,2.0,-0.5,24.3
6.0,25.0,1.0,2.0,-1.0,24.5
6.0,35.0,0.0,1.0,1.0,24.4
5.0,35.0,1.0,1.0,0.0,27.3
3.0,25.0,1.0,1.0,-1.0,27.5
5.0,35.0,1.0,1.0,-1.0,27.3
6.0,35.0,1.0,1.0,0.0,24.5
5.0,35.0,1.0,1.0,0.0,25.4
3.0,25.0,1.0,1.0,-2.0,22.9
4.0,35.0,0.0,1.0,0.0,23.5
3.0,25.0,1.0,1.0,0.5,23.9
5.0,35.0,1.0,1.0,0.0,23.2
6.0,25.0,1.0,1.0,-1.0,25.3
6.0,25.0,1.0,1.0,0.0,25.2
6.0,25.0,1.0,1.0,1.0,25.3
5.0,35.0,1.0,1.0,-1.0,24.0
6.0,25.0,1.0,1.0,-0.5,25.2
5.0,35.0,1.0,1.0,1.0,25.5
4.0,35.0,1.0,1.0,1.0,25.0
6.0,25.0,1.0,0.0,0.0,23.0
5.0,25.0,0.0,0.0,-1.5,24.5
5.0,35.0,0.0,1.0,0.0,26.5
2.0,25.0,1.0,1.0,1.0,23.6
4.0,25.0,1.0,0.0,0.0,24.2
4.0,18.0,1.0,1.0,-2.0,26.8
3.0,25.0,1.0,2.0,0.0,26.7
4.0,25.0,0.0,1.0,0.0,25.0
5.0,25.0,0.0,1.0,0.0,24.8
6.0,25.0,1.0,0.0,-1.0,24.8
6.0,25.0,1.0,1.0,-1.2,22.7
5.0,25.0,1.0,1.0,-1.0,24.4
6.0,35.0,1.0,2.0,1.0,23.3
5.0,35.0,1.0,1.0,-1.0,25.7
5.0,35.0,1.0,1.0,-3.0,24.3
6.0,35.0,1.0,1.0,-2.0,24.1
6.0,25.0,0.0,1.0,1.0,24.4
6.0,45.0,1.0,1.0,-1.0,25.1
4.0,55.0,1.0,0.0,0.0,26.5
5.0,55.0,1.0,0.0,-1.0,26.5
6.0,25.0,0.0,2.0,0.0,26.4
6.0,45.0,1.0,0.0,0.0,26.0
4.0,25.0,1.0,1.0,-2.0,24.8
4.0,35.0,1.0,2.0,-1.0,23.8
6.0,25.0,1.0,1.0,-1.0,25.9
5.0,25.0,0.0,1.0,1.0,25.9
3.0,25.0,1.0,1.0,0.0,24.4
3.0,35.0,1.0,1.0,1.0,25.7
5.0,25.0,1.0,1.0,0.0,26.9
6.0,25.0,0.0,1.0,0.0,26.7
3.0,25.0,0.0,2.0,-1.0,26.5
5.0,35.0,1.0,1.0,0.0,26.8
5.0,35.0,1.0,1.0,0.0,26.7
5.0,25.0,0.0,0.0,-1.0,25.9
5.0,25.0,1.0,1.0,0.0,25.8
6.0,25.0,1.0,0.0,0.0,24.6
6.0,25.0,1.0,0.0,-1.0,26.7
6.0,35.0,1.0,1.0,0.0,26.5
4.0,35.0,1.0,1.0,1.0,26.1
2.0,35.0,1.0,1.0,2.0,25.9
5.0,35.0,0.0,0.0,0.0,25.3
4.0,25.0,0.0,0.0,-1.0,25.8
6.0,25.0,0.0,0.0,-2.0,26.3
6.0,25.0,1.0,1.0,0.0,26.0
6.0,25.0,1.0,1.0,1.0,26.0
5.0,25.0,0.0,1.0,-1.0,25.1
4.0,35.0,1.0,0.0,-1.0,26.2
4.0,25.0,1.0,0.0,1.0,27.0
6.0,55.0,1.0,0.0,0.0,27.0
4.0,25.0,1.0,1.0,0.0,26.9
6.0,35.0,1.0,1.0,0.0,24.8
5.0,25.0,0.0,1.0,0.0,26.8
6.0,35.0,1.0,1.0,0.0,26.7
4.0,25.0,1.0,1.0,-1.0,23.9
6.0,35.0,0.0,0.0,0.0,26.7
5.0,35.0,1.0,1.0,2.0,25.9
5.0,35.0,1.0,1.0,0.0,26.4
5.0,35.0,1.0,1.0,0.0,26.4
6.0,35.0,0.0,1.0,-1.0,26.5
4.0,25.0,1.0,1.0,0.0,26.5
6.0,35.0,1.0,1.0,0.0,26.7
6.0,45.0,1.0,0.0,-0.5,24.8
6.0,45.0,1.0,1.0,-0.9,24.8
6.0,45.0,1.0,1.0,-1.0,24.3
5.0,35.0,1.0,1.0,-1.0,24.3
5.0,25.0,1.0,0.0,1.0,24.8
3.0,25.0,0.0,0.0,-2.0,24.5
6.0,25.0,0.0,0.0,0.0,24.4
6.0,25.0,0.0,1.0,-1.0,24.7
4.0,25.0,1.0,0.0,0.5,26.4
5.0,25.0,1.0,2.0,1.0,26.4
4.0,25.0,0.0,1.0,-2.0,26.4
4.0,25.0,1.0,0.0,-1.0,26.4
3.0,25.0,0.0,0.0,0.0,26.4
4.0,45.0,1.0,1.0,0.0,26.8
3.0,35.0,1.0,1.0,1.0,24.8
6.0,35.0,1.0,0.0,-1.0,26.7
6.0,35.0,1.0,1.0,-2.0,25.2
